scenario_id,driver_id,label,sensitivity_only,nominal_band_covers_target,profile,equivalent_throat_diameter_m,mouth_diameter_m,length_m,body_diameter_m,body_length_m,outer_throat_diameter_mm,radial_gap_mm,throat_area_cm2,compression_ratio,ripple_db,mean_spl_db,spl_500_db,spl_6500_db,level_6500_relative_mid_db,max_excursion_mm,max_throat_speed_m_s
phl-1343,phl-1343,PHL 1343,False,False,os,0.052,0.21,0.125,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.262605748882272,15.221352048307594,96.84361196278515,94.72363435206388,86.76722004658494,-12.880398876441333,0.030453309735328688,0.4440098248723779
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,os,0.052,0.21,0.125,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.262605748882272,15.221352048307594,96.84361196278515,94.72363435206388,86.76722004658494,-12.880398876441333,0.030453309735328688,0.4440098248723779
phl-1362,phl-1362,PHL 1362,False,False,hyperbolic,0.068,0.21,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.222524469358873,96.29293135741585,95.17548147175972,86.58855589071145,-13.266440134827462,0.028867193557858016,0.2639009508131616
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,hyperbolic,0.068,0.21,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.222524469358873,96.29293135741585,95.17548147175972,86.58855589071145,-13.266440134827462,0.028867193557858016,0.2639009508131616
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,conical,0.06,0.19,0.125,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.305164769729846,15.22377839508124,99.95980912134814,102.01393821973453,90.05937603923839,-11.872363248122468,0.051740820433835766,0.6336218789721028
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.076,0.21,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.9251884969937,15.225557693763747,95.09752322494826,101.34297410639816,86.11741641263441,-10.883270794318335,0.028288381138220346,0.18161082360037792
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.047,0.245,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.648659465203987,15.236197263932937,98.3918416332428,94.4718425991328,88.21838562114178,-13.437910591194665,0.015181614854214424,0.287603503742075
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,exponential,0.068,0.19,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.552073989421193,15.239423477927957,99.7300697558737,101.03701505166882,89.83522707307756,-12.303277094440844,0.05424865371020241,0.44528617519826313
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.06,0.19,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.693302432954336,15.252112311674068,96.00895108995785,97.8125073631408,85.91391420270014,-12.029574233881547,0.014217117812505968,0.19009900298232238
phl-1426,phl-1426,PHL 1426,False,False,conical,0.076,0.19,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.254584945632772,98.02677931716066,100.90855338027255,88.80263802354597,-10.961829104753733,0.04265315616463976,0.313546519842964
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,conical,0.076,0.19,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.254584945632772,98.02677931716066,100.90855338027255,88.80263802354597,-10.961829104753733,0.04265315616463976,0.313546519842964
phl-1343,phl-1343,PHL 1343,False,False,conical,0.042,0.21,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.599821964273051,15.255014977799092,97.55276302697575,102.14162785090738,86.97843969378893,-12.123415092579847,0.02818781922626508,0.6525596043052571
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,conical,0.042,0.21,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.599821964273051,15.255014977799092,97.55276302697575,102.14162785090738,86.97843969378893,-12.123415092579847,0.02818781922626508,0.6525596043052571
phl-1343,phl-1343,PHL 1343,False,False,exponential,0.042,0.19,0.15,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.599821964273051,15.255208645028617,97.17475958678477,96.01356937692887,85.88199111791725,-13.508681236866664,0.02584034189866066,0.5903342974675996
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,exponential,0.042,0.19,0.15,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.599821964273051,15.255208645028617,97.17475958678477,96.01356937692887,85.88199111791725,-13.508681236866664,0.02584034189866066,0.5903342974675996
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,exponential,0.047,0.19,0.125,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.435396164365595,15.261085280169212,99.97235793253287,99.67914392744416,88.6979619415598,-14.037056260407255,0.05295570344724357,0.9191910910424493
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,exponential,0.068,0.21,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.552073989421193,15.267773638318374,99.18917779989685,101.21137375645178,89.0287917303589,-12.860708623517127,0.057948022565870734,0.4730453090327025
phl-1120,phl-1120,PHL 1120,False,False,conical,0.068,0.19,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,4.130318592350225,15.27800576797722,99.99497941400344,101.46778739235933,90.72139166788234,-12.00887090692035,0.055850800486782995,0.5212766605866469
phl-1120ndu,phl-1120ndu,PHL 1120NdU,False,False,conical,0.068,0.19,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,4.130318592350225,15.27800576797722,99.99497941400344,101.46778739235933,90.72139166788234,-12.00887090692035,0.055850800486782995,0.5212766605866469
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,conical,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.843627099564335,15.282261663241187,99.58580842613478,104.3165540736143,90.22553176565653,-11.250048557927045,0.052350479845728506,0.3418383224399039
phl-1343,phl-1343,PHL 1343,False,False,conical,0.06,0.21,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.703912762493796,15.287338598544949,96.29446886419977,100.80899510928461,86.44650075979015,-12.614255892899862,0.04035105565660566,0.4252399040547838
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,conical,0.06,0.21,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.703912762493796,15.287338598544949,96.29446886419977,100.80899510928461,86.44650075979015,-12.614255892899862,0.04035105565660566,0.4252399040547838
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.068,0.21,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6539551813658315,15.288609028624691,95.66486536813986,98.76630679503381,86.11063020223979,-11.605594966294333,0.026838146276191077,0.2204041555096865
phl-1343,phl-1343,PHL 1343,False,False,os,0.06,0.28,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.703912762493796,15.293234817816568,98.80381849153362,99.77520712430825,88.70245723341243,-13.575322857583657,0.030549361906135955,0.3328917340159453
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,os,0.06,0.28,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.703912762493796,15.293234817816568,98.80381849153362,99.77520712430825,88.70245723341243,-13.575322857583657,0.030549361906135955,0.3328917340159453
celestion-cf0617m,celestion-cf0617m,Celestion CF0617M,False,True,exponential,0.06,0.28,0.15,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.444513764348082,15.295669607603855,95.6340396319946,99.96772084977397,85.01497870127426,-13.465168650365044,0.0400607671799714,0.4999412306908728
celestion-cf0617m,celestion-cf0617m,Celestion CF0617M,False,True,exponential,0.052,0.28,0.15,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,7.248612999871707,15.297836623891527,96.02316373266954,99.22006669433657,85.28027552558525,-13.395586700056512,0.03805464646727559,0.6350346870929698
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.047,0.21,0.125,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.648659465203987,15.300630591952824,96.3053779000491,90.4862864099797,87.75224372066458,-11.638437676816679,0.020194477544256646,0.3658596893835194
celestion-cf0617m,celestion-cf0617m,Celestion CF0617M,False,True,os,0.047,0.28,0.125,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.872906089476276,15.303049343938696,95.4372147392089,97.39155666539514,84.52706724454612,-12.358105911961047,0.038925281245345285,0.7946776710749278
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.06,0.21,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.693302432954336,15.310875530905449,96.59647162036512,101.56611915170484,86.4830218907417,-12.319791994698576,0.020186082075535468,0.2257197720263159
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,os,0.047,0.21,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.648659465203987,15.31245598843772,97.19084406373706,99.78784060391015,86.77485579210612,-13.378795186284322,0.018952432389237203,0.34136480105663947
phl-1426,phl-1426,PHL 1426,False,False,os,0.076,0.19,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.312692427049768,98.56994337057857,99.46415632686143,88.48073560838748,-13.109756628679037,0.04098461089783814,0.303239758429556
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,os,0.076,0.19,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.312692427049768,98.56994337057857,99.46415632686143,88.48073560838748,-13.109756628679037,0.04098461089783814,0.303239758429556
phl-1362,phl-1362,PHL 1362,False,False,exponential,0.068,0.245,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.313140541796088,97.39002084734626,99.71589153552836,87.30360474301423,-13.023475308516737,0.03515411327003838,0.3134434651337318
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,exponential,0.068,0.245,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.313140541796088,97.39002084734626,99.71589153552836,87.30360474301423,-13.023475308516737,0.03515411327003838,0.3134434651337318
phl-1362,phl-1362,PHL 1362,False,False,conical,0.068,0.21,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.31755651071677,95.85145437294477,100.67129536099117,86.31640752639804,-12.314063830961558,0.04011546840496009,0.35279466239246327
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,conical,0.068,0.21,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.31755651071677,95.85145437294477,100.67129536099117,86.31640752639804,-12.314063830961558,0.04011546840496009,0.35279466239246327
phl-1362,phl-1362,PHL 1362,False,False,os,0.076,0.28,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.323042612040751,98.03687477443643,101.55107023778861,87.97149026874524,-13.611498122651227,0.03349530467941795,0.23943665163114386
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,os,0.076,0.28,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.323042612040751,98.03687477443643,101.55107023778861,87.97149026874524,-13.611498122651227,0.03349530467941795,0.23943665163114386
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,conical,0.052,0.19,0.125,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.074256703803106,15.325177392880818,99.3971535233578,100.91723697485178,89.07381755793524,-12.248321412204831,0.05533241586915995,0.7778862881664057
phl-1362,phl-1362,PHL 1362,False,False,os,0.06,0.21,0.15,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.057590413809119,15.328393519820665,97.04361895572308,96.91919226496162,86.7400738844674,-13.219913665574765,0.026447620465776513,0.3135191101051565
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,os,0.06,0.21,0.15,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.057590413809119,15.328393519820665,97.04361895572308,96.91919226496162,86.7400738844674,-13.219913665574765,0.026447620465776513,0.3135191101051565
phl-1362,phl-1362,PHL 1362,False,False,os,0.068,0.28,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.33126561180137,98.62847238764742,101.3165671041692,88.38000018789346,-13.942041036386485,0.03138832570519312,0.28222415679727747
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,os,0.068,0.28,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.937570391373881,15.33126561180137,98.62847238764742,101.3165671041692,88.38000018789346,-13.942041036386485,0.03138832570519312,0.28222415679727747
phl-1362,phl-1362,PHL 1362,False,False,os,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.331284080441279,96.04396115789737,98.4495145510117,85.95403201912005,-12.808609793520958,0.027811139813289074,0.2038466645621342
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,os,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.331284080441279,96.04396115789737,98.4495145510117,85.95403201912005,-12.808609793520958,0.027811139813289074,0.2038466645621342
phl-1426,phl-1426,PHL 1426,False,False,exponential,0.076,0.19,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.333891553665282,98.24424993319083,100.35639332323149,88.71569427134014,-11.70369784369349,0.04204413281689109,0.30983512910073285
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,exponential,0.076,0.19,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.333891553665282,98.24424993319083,100.35639332323149,88.71569427134014,-11.70369784369349,0.04204413281689109,0.30983512910073285
phl-1343,phl-1343,PHL 1343,False,False,exponential,0.042,0.28,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.599821964273051,15.336116588228549,99.79135704474537,98.88853427357965,89.03490968999243,-13.480268267383224,0.02743085737333584,0.6196174373966628
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,exponential,0.042,0.28,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.599821964273051,15.336116588228549,99.79135704474537,98.88853427357965,89.03490968999243,-13.480268267383224,0.02743085737333584,0.6196174373966628
phl-1343,phl-1343,PHL 1343,False,False,hyperbolic,0.068,0.21,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6622158185505325,15.336833859689037,96.13708027064554,95.17998594688926,86.32555911151867,-13.396463545241673,0.031053759446052636,0.26403784451198
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,hyperbolic,0.068,0.21,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6622158185505325,15.336833859689037,96.13708027064554,95.17998594688926,86.32555911151867,-13.396463545241673,0.031053759446052636,0.26403784451198
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.052,0.21,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.248479570501334,15.344336108776247,97.20818691976272,95.8869586712186,86.9515916406271,-12.797989566613111,0.013906951529005828,0.21771667743300618
phl-1426,phl-1426,PHL 1426,False,False,conical,0.06,0.21,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.128325944072183,15.347908476598917,99.87859931736887,100.81757749096957,89.84795212276966,-12.982291416358976,0.04885358037473042,0.568951436873712
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,conical,0.06,0.21,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.128325944072183,15.347908476598917,99.87859931736887,100.81757749096957,89.84795212276966,-12.982291416358976,0.04885358037473042,0.568951436873712
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,os,0.076,0.19,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.9251884969937,15.352136484153576,94.18684310627926,99.82542030230448,85.35125012356639,-10.96631277995057,0.03032442368927327,0.19570283891998494
phl-1343,phl-1343,PHL 1343,False,False,os,0.047,0.28,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.665951084190885,15.357802657260322,98.65574173934145,95.98112125006557,88.88886176420931,-12.076888835286326,0.031344755185260094,0.5571231944816876
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,os,0.047,0.28,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.665951084190885,15.357802657260322,98.65574173934145,95.98112125006557,88.88886176420931,-12.076888835286326,0.031344755185260094,0.5571231944816876
redcatt-dr-6p5-001-4r-b2-c0001,redcatt-dr-6p5-001-4r-b2-c0001,REDCATT 61FHM-2,False,False,conical,0.068,0.28,0.15,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6539551813658315,15.361228861445014,90.06947137547188,96.00599091508832,80.65585950423882,-11.612004766184654,0.027028579162658963,0.22376459052910966
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,conical,0.076,0.21,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.3065431390282973,15.364398697763136,99.46572895450302,103.07300116939741,89.91643978575306,-11.642474065295858,0.05546919420976894,0.41923650052172506
phl-1362,phl-1362,PHL 1362,False,False,os,0.052,0.19,0.125,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.733478361580188,15.37014544443079,96.53138126353302,94.41157581037518,86.08252746955833,-13.534765171991907,0.02680791025253197,0.42305083908190144
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,os,0.052,0.19,0.125,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.733478361580188,15.37014544443079,96.53138126353302,94.41157581037518,86.08252746955833,-13.534765171991907,0.02680791025253197,0.42305083908190144
phl-1426,phl-1426,PHL 1426,False,False,conical,0.076,0.21,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.374652693998314,98.63696506803555,103.1633781942985,89.15447339544038,-12.370477604738767,0.05728884768597945,0.4081096692953359
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,conical,0.076,0.21,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.374652693998314,98.63696506803555,103.1633781942985,89.15447339544038,-12.370477604738767,0.05728884768597945,0.4081096692953359
phl-1362,phl-1362,PHL 1362,False,False,conical,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.374820995563468,95.29024821691134,100.39096351554777,86.34489516872173,-10.453193300546644,0.030053483041690466,0.2175410501128316
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,conical,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.374820995563468,95.29024821691134,100.39096351554777,86.34489516872173,-10.453193300546644,0.030053483041690466,0.2175410501128316
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,os,0.042,0.19,0.15,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.57816823051905,15.377526534496312,96.36785966652457,92.24191400929345,86.41129588701921,-12.426688984061443,0.018014651157296977,0.41574480121712104
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.047,0.21,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.648659465203987,15.381607919772648,96.8399711760793,91.57287409609711,87.45379668560317,-12.674276971942092,0.017996199941573452,0.3319357429940618
redcatt-dr-6p5-001-4r-b2-c0001,redcatt-dr-6p5-001-4r-b2-c0001,REDCATT 61FHM-2,False,False,exponential,0.052,0.245,0.125,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.248479570501334,15.397226595760742,90.91167214722782,92.9344771226823,80.06653977031503,-13.677020797975402,0.025125365247579363,0.3607509377202227
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.047,0.28,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.648659465203987,15.398475058592282,99.16750226992909,93.98539350407837,89.45234998941787,-13.373662834536034,0.016534834807823976,0.3088335746683474
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,os,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.843627099564335,15.398679745871618,99.78132685034157,100.91437425617771,89.54549628920034,-13.66136363991302,0.060922076762448596,0.395688823744146
phl-1343,phl-1343,PHL 1343,False,False,os,0.068,0.28,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6622158185505325,15.408224927326657,98.45869826303185,101.26395721807049,88.11744073522364,-14.059574369425988,0.033544556370423445,0.2805199093370481
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,os,0.068,0.28,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6622158185505325,15.408224927326657,98.45869826303185,101.26395721807049,88.11744073522364,-14.059574369425988,0.033544556370423445,0.2805199093370481
celestion-cf0617m,celestion-cf0617m,Celestion CF0617M,False,True,exponential,0.047,0.28,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.872906089476276,15.413747391952668,96.22304780158711,98.70734575197035,85.26938378395266,-13.451304424194731,0.0366161063507579,0.7504284426776192
phl-1426,phl-1426,PHL 1426,False,False,hyperbolic,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.415630195991668,99.46909186207537,100.52393785976209,89.199968348469,-13.38181750422865,0.03613076167728646,0.27060861578821677
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,hyperbolic,0.076,0.21,0.15,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.415630195991668,99.46909186207537,100.52393785976209,89.199968348469,-13.38181750422865,0.03613076167728646,0.27060861578821677
phl-1343,phl-1343,PHL 1343,False,False,exponential,0.06,0.245,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.703912762493796,15.415824259157077,97.88621553749067,99.90164793389732,87.29573715467535,-13.666082667305588,0.03528825550363742,0.3778574827829932
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,exponential,0.06,0.245,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.703912762493796,15.415824259157077,97.88621553749067,99.90164793389732,87.29573715467535,-13.666082667305588,0.03528825550363742,0.3778574827829932
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,hyperbolic,0.068,0.21,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.6539551813658315,15.418159224859266,95.86285414291923,101.79015348842097,86.3719942635617,-11.509969783975393,0.024418908007418142,0.2019681196217152
phl-1426,phl-1426,PHL 1426,False,False,hyperbolic,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.418582526491107,99.97552310996126,98.84667412759782,90.8434508453959,-12.727750375536644,0.04463687036058623,0.327722664815242
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,hyperbolic,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,15.418582526491107,99.97552310996126,98.84667412759782,90.8434508453959,-12.727750375536644,0.04463687036058623,0.327722664815242
phl-1362,phl-1362,PHL 1362,False,False,hyperbolic,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.42009531660068,96.62257733081482,95.7405000460852,87.51504534918611,-12.67771175544678,0.031653154521503656,0.22919111293343628
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,hyperbolic,0.076,0.245,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.15223779254031,15.42009531660068,96.62257733081482,95.7405000460852,87.51504534918611,-12.67771175544678,0.031653154521503656,0.22919111293343628
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,os,0.042,0.28,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.57816823051905,15.420785883282448,98.75465161922712,95.52189989153496,89.56900328762268,-11.72594622789137,0.01983094220980951,0.4490530279248924
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,exponential,0.076,0.21,0.125,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.3065431390282973,15.425794092423288,99.76635557998547,102.45813410620258,89.80920503851819,-12.581001377312589,0.054697826579895206,0.41466554230091973
phl-1362,phl-1362,PHL 1362,False,False,conical,0.06,0.19,0.15,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.057590413809119,15.431022647424214,95.93025653851527,99.06059669515858,86.37100406157685,-10.893117016431162,0.026706587394568302,0.3151826623801936
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,conical,0.06,0.19,0.15,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.057590413809119,15.431022647424214,95.93025653851527,99.06059669515858,86.37100406157685,-10.893117016431162,0.026706587394568302,0.3151826623801936
celestion-cf0617m,celestion-cf0617m,Celestion CF0617M,False,True,os,0.068,0.28,0.125,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,4.238808294042624,15.431853310945712,94.89553005275599,98.96136439954013,84.29545843003167,-13.377808368905292,0.04446721297492762,0.4293292145906434
redcatt-dr-6p5-002-16r-b2-c0001,redcatt-dr-6p5-002-16r-b2-c0001,REDCATT 61FIND,False,False,os,0.042,0.245,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.57816823051905,15.445931986359568,98.13306480442998,96.05285598875028,88.38405136319446,-12.321526673431947,0.01787434309303803,0.41060680633673496
phl-1343,phl-1343,PHL 1343,False,False,conical,0.047,0.21,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.665951084190885,15.45806832987958,97.26848251414692,102.51960160916526,87.09836734413271,-11.826722673909089,0.029631868719958782,0.544314903213313
phl-1343ndu,phl-1343ndu,PHL 1343NdU,False,False,conical,0.047,0.21,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.665951084190885,15.45806832987958,97.26848251414692,102.51960160916526,87.09836734413271,-11.826722673909089,0.029631868719958782,0.544314903213313
celestion-cf0617m,celestion-cf0617m,Celestion CF0617M,False,True,exponential,0.047,0.21,0.125,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.872906089476276,15.46209545719583,94.37213327702845,97.29665426688449,82.9362522272446,-13.819033286187405,0.03468195896291701,0.7142863037899227
