profile,equivalent_throat_diameter_m,mouth_diameter_m,length_m,body_diameter_m,body_length_m,outer_throat_diameter_mm,radial_gap_mm,throat_area_cm2,compression_ratio,ripple_db,mean_spl_db,spl_7000_db,level_7000_relative_mid_db,max_excursion_mm,max_throat_speed_m_s,max_input_power_w
exponential,0.06,0.18,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,7.456623000581359,104.70766171058025,102.58320227282717,-2.5516416086666,0.0832462309084715,0.641505180315287,1.4639960265534047
os,0.076,0.28,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,7.459037745821121,106.61838962299996,104.4536211420515,-3.6972443712461427,0.11341843794251026,0.47211084723457203,1.4693259787383313
conical,0.076,0.32,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,7.5154582515352075,106.52466591613356,105.68047339986163,-1.5662184506727925,0.12548820194164723,0.5179630178964466,1.4740661553016212
conical,0.076,0.18,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,7.516328658051265,103.51992530832638,101.24361234243099,-2.562124707242461,0.11426161340999333,0.5562637527260674,1.4722900078907424
exponential,0.06,0.245,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,7.655273667317189,106.74514775739092,104.89299342670604,-2.6345162896206773,0.07702125473503083,0.6424088243706138,1.4592986976616393
conical,0.06,0.21,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,7.67009349682894,105.40244732249218,104.01503377391111,-1.6398037989446976,0.09522683135564969,0.6601706331824868,1.4595006597544267
exponential,0.076,0.18,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,7.7205334548633715,103.6053661893511,101.31579098205506,-2.2113401339863827,0.11156784429013888,0.4655806732653043,1.4691029815327548
exponential,0.076,0.245,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,7.7753489645065486,105.33475301567323,103.69063032674119,-2.1569028906123577,0.12696222425230155,0.5258637040836021,1.4718588312707013
os,0.076,0.18,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,7.793939110140158,103.95269866499363,101.02731445152456,-3.339435703329343,0.08165255416573614,0.42605592557794303,1.4768249170165078
exponential,0.076,0.32,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,7.8824000303964254,107.15577023764378,105.40805267141494,-2.821217469247287,0.1223368227403151,0.5068789943141803,1.4713159101581756
