frequency_hz,mid_pressure_real_pa,mid_pressure_imag_pa,impedance_real_ohm,impedance_imag_ohm,excursion_peak_mm,throat_velocity_rms_m_s,baseline_same_front_rear_db,baseline_original_assumptions_tmm_db,spl_front_0cc_db,spl_front_5cc_db,spl_front_10cc_db,spl_front_20cc_db,spl_front_40cc_db,spl_front_60cc_db
1029.9985265865778,-1.1286925993889954,4.193988574671675,6.223264962552881,-0.6159181937484871,0.017190786303948522,0.3454591535063104,105.53538415004404,105.04854644515055,106.45674330178059,106.54052179898662,106.6152538027851,106.73561989189639,106.849419062802,106.78483596764303
1036.837861776403,-0.35484213593771097,4.277809985615661,6.190318362564105,-0.6394273055236689,0.017200294098054174,0.34815569122000817,105.57709188200177,105.08200959078457,106.38940750090734,106.4643084520968,106.53025587905672,106.63360969053706,106.7175683253445,106.63186849711538
1043.7226111145328,0.40875355480058767,4.216547593218829,6.155275789962759,-0.6576178803484677,0.017168944426441103,0.3502009365859505,105.62561807348453,105.12253769319877,106.30566257996767,106.37255618666707,106.43067558043151,106.51916216429655,106.57821184363547,106.47648819195092
1050.6530761573028,1.134830898737386,4.018762064540757,6.119104395882752,-0.67061003604859,0.017100073163029594,0.35162218181339694,105.68069329044602,105.1699327733966,106.20740688184684,106.26725758349684,106.3185816997595,106.3944389693927,106.43344913187887,106.32046121465196
1057.6295604634254,1.799650812721778,3.6978567004680967,6.082637474321524,-0.6786886631550038,0.016997418402636095,0.35245815536487246,105.74199526137659,105.22395120476872,106.0966633982133,106.15049178586307,106.19609154866039,106.26157761676025,106.285244143607,106.16537221722224
1064.6523696072877,2.383657489070566,3.270864852558523,6.046558674724758,-0.6822494160483648,0.016864900960763166,0.3527551951734684,105.80914488797318,105.28430011561147,105.97550794240733,106.02435604008107,106.06530709014018,106.1226397877212,106.13540337699516,106.01262704780069
1071.7218111923335,2.871773645669109,2.757259315087128,6.011402461831492,-0.6817508338425288,0.016706445965270038,0.35256390896702045,105.8817022637981,105.3506336053522,105.84600642528214,105.89090803399229,105.92826315189457,105.9795729572805,105.98556493599857,105.86346093814333
1078.8381948645347,3.253403385327079,2.177870018075502,5.9775655816294355,-0.677675627251053,0.01652584750723328,0.35193643660625634,105.95916290140686,105.42254890283195,105.71016361913254,105.75212056962904,105.78688842609894,105.83418456757308,105.83719627247905,105.71895020697266
1086.0018323259562,3.5222222734172077,1.5539583324916442,5.945324751194467,-0.6705018738816474,0.01632667377429918,0.35092433763042713,106.0409544226802,105.49958263591373,105.56988421295733,105.60984865363238,105.64297868844143,105.68812717392747,105.69159837793057,105.58002590768899
1093.2130373484104,3.675829444565613,0.9064650236840757,5.9148568176600875,-0.6606833741764917,0.01611220734024252,0.3495770638754639,106.1264340267351,105.58120742952313,105.42694571677072,105.4658080344221,105.49818082700027,105.54289258125453,105.54991442738248,105.44748822891562
