frequency,spl,phase_deg,z_real,z_imag,schema_version,inlet_p_real,inlet_p_imag,inlet_u_real,inlet_u_imag,relative_residual,converged_reason,inlet_area_m2,mesh_inlet_area_m2,mouth_area_m2,mesh_mouth_area_m2,mouth_u_real,mouth_u_imag,mouth_p_real,mouth_p_imag,radiation_model,loss_model,flange_width_m,air_c_m_s,air_rho_kg_m3,air_gamma,air_viscosity_pa_s,air_conductivity_w_m_k,air_heat_capacity_j_kg_k,element_degree,input_acoustic_power_w,mouth_acoustic_power_w,viscous_wall_power_w,thermal_wall_power_w,power_balance_available,bc_mode,phasor_convention,mesh_cells,modal_mode_count,modal_interface_relative_error,modal_v_0_real,modal_v_0_imag,modal_v_1_real,modal_v_1_imag,modal_v_2_real,modal_v_2_imag,modal_v_3_real,modal_v_3_imag,modal_v_4_real,modal_v_4_imag,modal_v_5_real,modal_v_5_imag,modal_v_6_real,modal_v_6_imag,modal_v_7_real,modal_v_7_imag,modal_v_8_real,modal_v_8_imag,modal_v_9_real,modal_v_9_imag,modal_v_10_real,modal_v_10_imag,modal_v_11_real,modal_v_11_imag,modal_v_12_real,modal_v_12_imag,modal_v_13_real,modal_v_13_imag,modal_v_14_real,modal_v_14_imag,modal_v_15_real,modal_v_15_imag
1414.213562373095,85.23154158966273,-167.90243851689942,543.345677779974,88.8479320919567,2,1.0,0.0,5.9473985884803485e-06,-9.7251913012747e-07,5.887140819866743e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.654931035709248e-05,4.069137420940579e-06,-0.3426259360834548,-0.0734373839012258,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.9473985884803485e-06,5.947398588480345e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.155074192440228e-15,-0.0006694140080405,0.0001645952327585,0.0001360784272176,0.0001746910068689,4.409072838214499e-05,4.598190087432429e-05,1.6361449128137968e-05,2.6226150643958973e-05,5.580172467259488e-06,1.8121493793569932e-05,-1.4463038260008777e-07,1.3732833918255352e-05,-3.289658834399273e-06,1.0048143485337728e-05,-4.935588342585832e-06,6.669941588744972e-06,-6.351236830464625e-06,3.990108832077316e-06,-6.668252693096149e-06,5.3287799365544896e-06,-6.212358327653089e-06,4.598607131688391e-06,-6.274447099110253e-06,2.202980020630094e-06,-7.625138075907593e-06,-9.104422832424586e-07,-9.683841614562694e-06,-4.6594505835418605e-06,-1.1920412478425111e-05,-7.915759046868677e-06,-1.3221722450836863e-05,-1.0956518163261684e-05
1427.5699496660804,85.20088623739454,-169.66604529898785,547.3708010635455,84.77265849004216,2,1.0,0.0,5.919538103518537e-06,-9.167733848669652e-07,5.13437632420095e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.6357419417641543e-05,4.448105847257242e-06,-0.3433453055227086,-0.0626066334283165,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.919538103518537e-06,5.919538103518541e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,6.385443947527018e-16,-0.0006616520844248,0.0001799243774605,0.0001413409915018,0.0001725050889265,4.582266240951063e-05,4.497053810253926e-05,1.7406039925007445e-05,2.5814672524453672e-05,6.335502702289694e-06,1.7976433384461373e-05,4.2922328874155113e-07,1.3752740832233922e-05,-2.8475894281122016e-06,1.0161419484697624e-05,-4.603777999015061e-06,6.841241238300054e-06,-6.105944944627428e-06,4.221097744913343e-06,-6.414156555225908e-06,5.630072386095755e-06,-5.974433093299992e-06,4.930758447044244e-06,-6.098628490388903e-06,2.571825535820171e-06,-7.543286930252799e-06,-4.7063626355053974e-07,-9.7197501118214e-06,-4.129518750061596e-06,-1.2056126145973227e-05,-7.287950176721105e-06,-1.344111451728878e-05,-1.0256586553653251e-05
1441.0524799167256,85.17267948624408,-171.42585798371212,551.1385869574061,80.20885021061423,2,1.0,0.0,5.895222318017947e-06,-8.579493707282645e-07,5.710721242544498e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.6163328065562378e-05,4.821591480009512e-06,-0.3438210034035919,-0.0518393309024852,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.895222318017947e-06,5.895222318017945e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,5.492801591339458e-16,-0.0006538011548623,0.0001950317450167,0.0001466404574429,0.0001701937311252,4.754993744215815e-05,4.390382637715107e-05,1.844676243153391e-05,2.5367790679157035e-05,7.089457585839496e-06,1.7804897119354716e-05,1.0043510159248108e-06,1.3752285701696616e-05,-2.4024083481878315e-06,1.0258167234658183e-05,-4.267174708310888e-06,6.998724201985985e-06,-5.853855665478787e-06,4.4403403008552286e-06,-6.149515890751228e-06,5.920127603003482e-06,-5.723241656761127e-06,5.25133367558476e-06,-5.907012221016903e-06,2.9295110446871583e-06,-7.442707132745294e-06,-4.0523284289810334e-08,-9.733798554475122e-06,-3.607075338793399e-06,-1.2166573337642196e-05,-6.6659092140089605e-06,-1.363208321612158e-05,-9.561492494171872e-06
1454.662344468574,85.14708553323175,-173.1835272121677,554.5939672802256,75.17878236384797,2,1.0,0.0,5.874624877631396e-06,-7.963432190050168e-07,5.0512549059095446e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.5967186429255163e-05,5.190426184083609e-06,-0.3440652373859958,-0.04112762587963,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.874624877631396e-06,5.874624877631405e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,7.667885101747784e-16,-0.000645867291996,0.0002099509840805,0.0001519822854152,0.0001677515871998,4.927334375021885e-05,4.2780245033721e-05,1.948376872709076e-05,2.4885120000245817e-05,7.841986503593375e-06,1.7606864557817346e-05,1.5806120262491708e-06,1.3731610208678704e-05,-1.9543282422409968e-06,1.0338571537357007e-05,-3.92607332754135e-06,7.142542735388704e-06,-5.595356452635701e-06,4.647956118200697e-06,-5.874691934083245e-06,6.198999694983714e-06,-5.459226025454222e-06,5.560253717801009e-06,-5.700173885778048e-06,3.2758232929586133e-06,-7.3241243736647905e-06,3.795946178737206e-07,-9.726898020826791e-06,-3.0924821607825315e-06,-1.2252834242605766e-05,-6.050052618330748e-06,-1.379585702757139e-05,-8.871756687750465e-06
1468.4007459166846,85.12425460658972,-174.94075162002844,557.6831929429735,69.71172016817134,2,1.0,0.0,5.8579013272291255e-06,-7.322515422090443e-07,4.718551677030115e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.576904250068715e-05,5.555440028071718e-06,-0.3440881915348636,-0.0304623865575959,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.8579013272291255e-06,5.857901327229119e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,5.585192900093853e-16,-0.0006378524370849,0.0002247156706458,0.0001573717598739,0.0001651720879673,5.099356134008709e-05,4.159788560780946e-05,2.051718807001028e-05,2.436606932964502e-05,8.59305599670105e-06,1.738218239679092e-05,2.1579002956319514e-06,1.3690769783365636e-05,-1.503506217250796e-06,1.0402759211813656e-05,-3.580700917897992e-06,7.272812368298787e-06,-5.3307715879097695e-06,4.844052172633318e-06,-5.58997726284017e-06,6.466734369166335e-06,-5.182771051360314e-06,5.857440595331312e-06,-5.478634933367985e-06,3.610568308103128e-06,-7.188201949554941e-06,7.894591781999972e-07,-9.69990251904034e-06,-2.586022024802521e-06,-1.231592650802023e-05,-5.440688037418427e-06,-1.3933581543414568e-05,-8.187771821041367e-06
1482.268898213896,85.10432678695621,-176.69927353498238,560.3549210192855,63.84399357355999,2,1.0,0.0,5.84519067840286e-06,-6.659713372898912e-07,5.359484427532823e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.55688440707345e-05,5.917454687504193e-06,-0.3438979584830396,-0.0198334063770832,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.84519067840286e-06,5.8451906784028605e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,7.80338285184461e-16,-0.0006297544782874,0.00023935904121,0.0001628138882837,0.0001624474174721,5.271112239255511e-05,4.035445069895304e-05,2.1547098924537567e-05,2.3809840261070763e-05,9.342630599449025e-06,1.7130560986368423e-05,2.736123439874168e-06,1.3629731105960936e-05,-1.0500461779725258e-06,1.0450792212802023e-05,-3.2312028118938025e-06,7.389599275601879e-06,-5.060357520615877e-06,5.028713376569158e-06,-5.295599067144318e-06,6.723359428428809e-06,-4.894222387258895e-06,6.142810530083776e-06,-5.24287980639305e-06,3.933565039917592e-06,-7.035548558964167e-06,1.1888465260530257e-06,-9.653628664520302e-06,-2.0879049197905114e-06,-1.235682636705958e-05,-4.838021127601527e-06,-1.4046315914939334e-05,-7.50981787156449e-06
1496.2680267780925,85.08744696921673,-178.4608763459953,562.5613624665012,57.61888453923495,2,1.0,0.0,5.836616703653429e-06,-5.978002870177608e-07,5.885079351643197e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.536644011391353e-05,6.277277529414418e-06,-0.3435004787129074,-0.0092295963540799,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.836616703653429e-06,5.836616703653432e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.0807022781038817e-15,-0.0006215673066739,0.0002539137534965,0.0001683133104768,0.0001595684822938,5.442638389323262e-05,3.904725005751663e-05,2.257349510104757e-05,2.321542824129399e-05,1.0090650433606204e-05,1.6851572070569896e-05,3.3151629201221915e-06,1.3548376006101634e-05,-5.93985907840193e-07,1.0482659044173973e-05,-2.877583515844231e-06,7.492894306209131e-06,-4.784278279224728e-06,5.201988530049313e-06,-4.991721974210241e-06,6.968874812221149e-06,-4.593937692399729e-06,6.41627483630057e-06,-4.99340748539009e-06,4.244649965111173e-06,-6.866745013727604e-06,1.577564698452248e-06,-9.588926859747832e-06,-1.5982574391790334e-06,-1.2376550307838456e-05,-4.242143478754768e-06,-1.413504017145218e-05,-6.838074177521238e-06
1510.3993686004862,85.07385476917273,179.77261180796538,564.2594733160919,51.08635705667398,2,1.0,0.0,5.832288609161945e-06,-5.280378840503952e-07,6.37086605076623e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.5161580105911944e-05,6.635697202029759e-06,-0.3428994730882178,0.0013608628987869,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.832288609161945e-06,5.8322886091619405e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.0853853198283004e-15,-0.0006132807886206,0.0002684117080595,0.0001738742751048,0.000156524840683,5.613955480594321e-05,3.767317573129732e-05,2.3596223256534715e-05,2.2581629574838588e-05,1.0836993075965786e-05,1.6544647971149315e-05,3.8947407662161205e-06,1.344653371846681e-05,-1.3520561064140552e-07,1.0498254060814745e-05,-2.51941847734134e-06,7.58251677211608e-06,-4.50247834458926e-06,5.363850242231932e-06,-4.678446405127949e-06,7.203238106478717e-06,-4.282503059894089e-06,6.67777815147007e-06,-4.730952544714746e-06,4.5437347904432e-06,-6.682461382176443e-06,1.9554838276242985e-06,-9.5070065744918e-06,-1.1170295260204237e-06,-1.2376535809550696e-05,-3.652926864471942e-06,-1.4200710290226802e-05,-6.172616698347215e-06
1524.6641723549185,85.0652941420114,177.9992515798168,565.4124361611948,44.30320446015902,2,1.0,0.0,5.8322972239541e-06,-4.5699287787082126e-07,5.649825668878688e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.4953893817757832e-05,6.99349221067807e-06,-0.3420962342904545,0.0119507377895826,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.8322972239541e-06,5.8322972239541e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.8165620754542988e-15,-0.0006048799484908,0.0002828843951762,0.0001795013779431,0.0001533041916257,5.785131314802011e-05,3.622843816927131e-05,2.4614619680288025e-05,2.1907097968804217e-05,1.1581267014827114e-05,1.6209086420632498e-05,4.473298324309154e-06,1.3324304571135592e-05,3.2751298998888295e-07,1.0497217552037572e-05,-2.1531400658354245e-06,7.657269803707265e-06,-4.213460842689307e-06,5.513872517150269e-06,-4.355760518148991e-06,7.426298794944698e-06,-3.962711247180922e-06,6.927731452244139e-06,-4.458490940951411e-06,4.8314202657560525e-06,-6.484515481933539e-06,2.3229054760054348e-06,-9.412434003953051e-06,-6.430329866612078e-07,-1.2362173246445364e-05,-3.068931648079606e-06,-1.4244806649566734e-05,-5.5132622672671e-06
1539.0636985081944,85.0746864613806,176.21849110162805,565.9828651619796,37.316831072469896,2,1.0,0.0,5.836817528061486e-06,-3.848376816728647e-07,6.12575663584614e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.474335294275612e-05,7.3511176107511615e-06,-0.3410930863398295,0.0225448133506257,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.836817528061486e-06,5.836817528061489e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,7.4418858718987435e-16,-0.0005963636412883,0.0002973502216834,0.0001851811063563,0.0001499029518479,5.954869814390976e-05,3.4714337073619674e-05,2.563446909230956e-05,2.118924110465355e-05,1.2326434297736988e-05,1.5844034619469732e-05,5.071472743714483e-06,1.317511922370627e-05,7.774087361871024e-07,1.0481985792027972e-05,-1.830087925434636e-06,7.732913324949725e-06,-3.939973986017449e-06,5.657890037613487e-06,-4.025128993458953e-06,7.639144252044486e-06,-3.59909077912034e-06,7.157943088082364e-06,-4.138643020381773e-06,5.09567287187219e-06,-6.253017297213742e-06,2.672338809479875e-06,-9.24899337200078e-06,-1.9483300161714533e-07,-1.226757465469856e-05,-2.511035498322162e-06,-1.425778852216394e-05,-4.863187809374237e-06
1553.599219431467,85.0520249900267,174.4255920023027,565.9629089088533,30.22174943871832,2,1.0,0.0,5.845728948386926e-06,-3.121550065982574e-07,6.343004219397715e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.4528554537658288e-05,7.709845543536922e-06,-0.3398802793499532,0.0331722874208813,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.845728948386926e-06,5.845728948386928e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.4566857474999268e-15,-0.000587675118433,0.0003118606452661,0.000190949953302,0.0001462867563078,6.125740182590579e-05,3.31157936254684e-05,2.664209623904812e-05,2.0428319242796107e-05,1.30655545693817e-05,1.544847192941384e-05,5.64461059462532e-06,1.3011604712016102e-05,1.2496819666675866e-06,1.0446674263952212e-05,-1.440068243431644e-06,7.77507239751346e-06,-3.633724722117653e-06,5.783237827688005e-06,-3.6831759219694105e-06,7.838941046686807e-06,-3.26734315523811e-06,7.385058885852271e-06,-3.852481968806475e-06,5.361487421024092e-06,-6.03195034109443e-06,3.0192224984923048e-06,-9.1390887239262e-06,2.672130253294138e-07,-1.223600097173167e-05,-1.934345559864737e-06,-1.4261930960609473e-05,-4.215545620005889e-06
1568.2720195126558,85.05061406722638,172.62080672132862,565.3268766932993,23.063814183157195,2,1.0,0.0,5.859241023528183e-06,-2.390412552317054e-07,6.08277996207324e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.4309546307802218e-05,8.06987312775249e-06,-0.3384574513425112,0.0438329712111555,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.859241023528183e-06,5.859241023528187e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,8.483223220965734e-16,-0.0005788163095897,0.0003264236393096,0.0001967820806268,0.0001424554171397,6.295572885398857e-05,3.143668581443524e-05,2.764669618999561e-05,1.9620767448539616e-05,1.3803132748971571e-05,1.502134276375796e-05,6.22646883356634e-06,1.2823055921228147e-05,1.7177747805097848e-06,1.0395043233445743e-05,-1.067351414170131e-06,7.809633265826594e-06,-3.3315619272085108e-06,5.899353000521776e-06,-3.332580636119859e-06,8.027524944832935e-06,-2.9103444038310187e-06,7.595939608805785e-06,-3.538442938365746e-06,5.609162634088987e-06,-5.788047357717289e-06,3.3512530076649733e-06,-8.989767025299527e-06,7.125784830715316e-07,-1.2158790206632145e-05,-1.373151453314174e-06,-1.424111345745084e-05,-3.575466560803939e-06
1583.0833952699456,85.05301176253305,170.80171514001313,564.071924548764,15.917935925534328,2,1.0,0.0,5.87737020078941e-06,-1.658575763040353e-07,6.209345746442252e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.408546680352869e-05,8.431891412161558e-06,-0.3368156189921527,0.0545418796181451,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.87737020078941e-06,5.877370200789415e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.2740676259439266e-15,-0.000569752369411,0.0003410671565029,0.0002026828242834,0.0001383886459554,6.464631014276645e-05,2.967036175566516e-05,2.8645066835620325e-05,1.8764757931229492e-05,1.4537558522758538e-05,1.4561377911559248e-05,6.809227409815288e-06,1.2610963735451844e-05,2.1873166365528927e-06,1.0325731179796382e-05,-6.932181378442607e-07,7.830446184177344e-06,-3.025416811629222e-06,6.003928743809098e-06,-2.972601206717647e-06,8.204114679812799e-06,-2.540656146019863e-06,7.792977829446875e-06,-3.2104401417532724e-06,5.842593859882302e-06,-5.529027045500728e-06,3.670802522560493e-06,-8.82212369645539e-06,1.1479186539492517e-06,-1.206052062193695e-05,-8.197932086094514e-07,-1.4199297040637053e-05,-2.941738455965483e-06
1598.0346554663467,85.05884580525941,168.96633823125808,562.2019612608756,8.854616757657485,2,1.0,0.0,5.900151598250063e-06,-9.292671462300769e-08,5.871416889940052e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.385550323511313e-05,8.79643883469637e-06,-0.3349444387432952,0.0653108448474707,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.900151598250063e-06,5.900151598250064e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,7.919215224620477e-16,-0.0005604504208274,0.0003558129764781,0.0002086505483259,0.0001340680935085,6.632697223489562e-05,2.7811629799302955e-05,2.9635789179362132e-05,1.785797934628459e-05,1.5268043333205727e-05,1.4067213806393996e-05,7.392075479651591e-06,1.2374613688143086e-05,2.658519887348613e-06,1.0238123412297958e-05,-3.16616363302615e-07,7.836780971877321e-06,-2.714852474838133e-06,6.096595289440028e-06,-2.6031175669703263e-06,8.368306456195798e-06,-2.1590793516276484e-06,7.9758610614931e-06,-2.86944430839115e-06,6.061555300079008e-06,-5.255500839123635e-06,3.977657052590821e-06,-8.637611868212022e-06,1.5734671206683145e-06,-1.1942850418640442e-05,-2.73824870990371e-07,-1.4136902320184054e-05,-2.314237985331537e-06
1613.1271212253407,85.06803885813778,167.1127102182321,559.7298751856697,1.94296691167633,2,1.0,0.0,5.9276086534136805e-06,-2.0576260066748587e-08,5.233784443397333e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.3618759158245802e-05,9.163981793219931e-06,-0.3328311651256463,0.0761508102077838,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.9276086534136805e-06,5.92760865341368e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,3.39284013586272e-16,-0.0005508742029696,0.0003706799648712,0.0002146817065836,0.000129474326318,6.799469912105289e-05,2.5855130491772318e-05,3.0617240850592754e-05,1.6897959619223485e-05,1.5993671961717434e-05,1.3537376721737107e-05,7.974463113412653e-06,1.211308820231258e-05,3.1312485375574146e-06,1.0131570675444432e-05,6.25756976478361e-08,7.828121207341649e-06,-2.399834670612847e-06,6.177029506790537e-06,-2.224030784997613e-06,8.519639735391707e-06,-1.765792074274293e-06,8.144055996929387e-06,-2.5157595444393326e-06,6.265542470938827e-06,-4.967697102738795e-06,4.27141552414185e-06,-8.43663135715864e-06,1.9890897578226597e-06,-1.1806184300384207e-05,2.648000789375321e-07,-1.4054066420455476e-05,-1.692919733719852e-06
1628.3621261476171,85.08053857852458,165.2388645547617,556.6773190064505,-4.7505050848591095,2,1.0,0.0,5.95975067320522e-06,5.085859421771383e-08,5.57885273818276e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.3374249624921327e-05,9.534909446328084e-06,-0.3304605865529029,0.0870716920761572,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.95975067320522e-06,5.959750673205221e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,8.123503552481816e-16,-0.0005409838750239,0.0003856838630157,0.0002207708530004,0.0001245867482677,6.964573953494565e-05,2.37953050516267e-05,3.158747490130998e-05,1.5882100803363857e-05,1.6713334809735086e-05,1.2970294815706556e-05,8.555793810521183e-06,1.18253581450896e-05,3.605235762996425e-06,1.000535491971975e-05,4.4425658650204965e-07,7.803942216135974e-06,-2.0804248529392324e-06,6.244871298821004e-06,-1.8352517709850296e-06,8.657575344190476e-06,-1.3608548851246666e-06,8.296913779017593e-06,-2.149560700192854e-06,6.453931137231648e-06,-4.665754376029818e-06,4.551584356586935e-06,-8.21932921340647e-06,2.394533575275209e-06,-1.165060777861648e-05,7.960085272607442e-07,-1.395078831396148e-05,-1.077785603869637e-06
1643.741016428913,85.09628436802117,163.34283578715358,553.074159930172,-11.163167879013868,2,1.0,0.0,5.996571073306718e-06,1.2103391270026577e-07,8.47567907068513e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.3120901495365031e-05,9.90952442602248e-06,-0.3278150075357096,0.0980821329422642,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.996571073306718e-06,5.996571073306721e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.2531775657181457e-15,-0.0005307360288492,0.0004008369122738,0.0002269104489021,0.0001193836532781,7.127556854999221e-05,2.162643171054217e-05,3.2544168173767046e-05,1.4807707561514254e-05,1.7425695284932093e-05,1.2364313333089623e-05,9.135355564888452e-06,1.15103055305606e-05,4.08011054927681e-06,9.858686540363276e-06,8.282156901774473e-07,7.76367370377149e-06,-1.7567340742384355e-06,6.299708351666592e-06,-1.4367086806525166e-06,8.781488391220933e-06,-9.443100348398727e-07,8.433684833004924e-06,-1.7709973180884225e-06,6.626001087942143e-06,-4.349781158582297e-06,4.817588462244309e-06,-7.985745895314332e-06,2.7894623822727644e-06,-1.1476055171604862e-05,1.3196464255235356e-06,-1.382695816399991e-05,-4.68890913340544e-07
1659.2651509789664,85.11519972876937,161.42266450766732,548.9576920874491,-17.237422820206383,2,1.0,0.0,6.038045421483183e-06,1.895962902750197e-07,6.45652520876486e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.285755516210345e-05,1.028803204236342e-05,-0.3248742513473776,0.1091892185247707,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.038045421483183e-06,6.038045421483179e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,8.778338249463766e-16,-0.0005200837587155,0.0004161474173681,0.0002330906258833,0.0001138423225588,7.28788253397648e-05,1.9342681655328177e-05,3.348457983859977e-05,1.3672019456020722e-05,1.812916221624949e-05,1.1717713293940064e-05,9.712288042468391e-06,1.116673760401002e-05,4.555394205964642e-06,9.690707868271385e-06,1.2141558923163497e-06,7.706691698910384e-06,-1.4289175290070945e-06,6.341072104834131e-06,-1.0283579615551954e-06,8.89066407296672e-06,-5.162188826540149e-07,8.55352052100449e-06,-1.3802320711653242e-06,6.780940017906952e-06,-4.0198809594170124e-06,5.068770108216642e-06,-7.735862067415477e-06,3.1734601050579576e-06,-1.1282360993168388e-05,1.8354805488874752e-06,-1.3682369810804431e-05,1.336437908703973e-07
1674.9359015415905,85.13718956365112,159.47640376480135,544.3716609960638,-22.921678663476538,2,1.0,0.0,6.084129165303203e-06,2.5618242768000014e-07,6.09014806825505e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.2582967407350771e-05,1.0670528297849228e-05,-0.3216156842849786,0.1203981673033901,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.084129165303203e-06,6.084129165303199e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.4118128426455382e-15,-0.0005089767768835,0.0004316192615671,0.0002392989274587,0.0001079391594752,7.444924472704111e-05,1.6938189342376314e-05,3.440551241337905e-05,1.2472249141570818e-05,1.882186337640109e-05,1.10287341763051e-05,1.0285558264056886e-05,1.0793400864034534e-05,5.030489069102971e-06,9.500499628444053e-06,1.601693454891219e-06,7.632318721733233e-06,-1.0971795059658432e-06,6.36843722568924e-06,-6.101971335492814e-07,8.984294921304035e-06,-7.66851345836867e-08,8.655472457502299e-06,-9.774641113323462e-07,6.917843467312005e-06,-3.6761698037635298e-06,5.304385537326521e-06,-7.469622038306782e-06,3.54602656928447e-06,-1.106928381853864e-05,2.343191287254241e-06,-1.351673015825548e-05,7.296194536866498e-07
1690.754652815886,85.16213878621862,157.5021266717807,539.3651509121886,-28.1711110311078,2,1.0,0.0,6.134755025812371e-06,3.2041904206922586e-07,6.527430664153246e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.2295815575051264e-05,1.1056986785448684e-05,-0.3180142668907521,0.1317119934922757,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.134755025812371e-06,6.134755025812375e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,8.492309173955618e-16,-0.0004973615823631,0.0004472513767153,0.0002455200368243,0.0001016498652989,7.597958760107932e-05,1.4407137309954664e-05,3.530327417011313e-05,1.120562756749612e-05,1.9501619592971695e-05,1.0295601128165178e-05,1.0853938880001492e-05,1.0388997216692356e-05,5.504664452409483e-06,9.287089861321517e-06,1.990350360264483e-06,7.539827692530405e-06,-7.617820421233167e-07,6.381223016518908e-06,-1.8227892893373282e-07,9.061479357189197e-06,3.741255404973692e-07,8.738492097170287e-06,-5.629484879389979e-07,7.035714543085704e-06,-3.3187922406527788e-06,5.523601696799222e-06,-7.186950716751566e-06,3.906571336708548e-06,-1.0836522448537514e-05,2.8423627182027413e-06,-1.3329668659217287e-05,1.3187447521197873e-06
